Signal,Start Date,Start Close Price,End Date,End Close Price,Start Total Cash,End Total Cash,Total Cash Difference,% Difference,Remark
Buy - Sell,2024-02-26 11:30:00-05:00,589.1900024414062,2024-02-27 09:30:00-05:00,598.989990234375,107538.12225341795,109045.98736572266,1507.865112304702,1.4021679760702503,Positive
Sell - Buy,2024-02-27 09:30:00-05:00,598.989990234375,2024-02-29 11:30:00-05:00,597.3099975585938,109045.98736572266,111688.1439819336,2642.1566162109375,2.4229746367003586,Positive
Buy - Sell,2024-02-29 11:30:00-05:00,597.3099975585938,2024-03-01 09:30:00-05:00,606.010009765625,111688.1439819336,112536.33850097656,848.1945190429688,0.7594311166816154,Positive
Sell - Buy,2024-03-01 09:30:00-05:00,606.010009765625,2024-03-05 12:30:00-05:00,596.969970703125,112536.33850097656,106263.23468017578,-6273.103820800781,-5.5742917393267994,Negative
Buy - Sell,2024-03-05 12:30:00-05:00,596.969970703125,2024-03-07 11:30:00-05:00,604.469970703125,106263.23468017578,107128.4429321289,865.208251953125,0.8142122292410662,Positive
Sell - Buy,2024-03-07 11:30:00-05:00,604.469970703125,2024-03-11 12:30:00-04:00,603.489990234375,107128.4429321289,103233.17779541016,-3895.26513671875,-3.636069964338594,Negative
Buy - Sell,2024-03-11 12:30:00-04:00,603.489990234375,2024-03-12 13:30:00-04:00,613.510009765625,103233.17779541016,104588.01861572266,1354.8408203125,1.3124083257395738,Positive
Sell - Buy,2024-03-12 13:30:00-04:00,613.510009765625,2024-03-14 14:30:00-04:00,608.3699951171875,104588.01861572266,104956.55780029295,368.53918457029795,0.3523722788213292,Positive
Buy - Sell,2024-03-14 14:30:00-04:00,608.3699951171875,2024-03-15 10:30:00-04:00,610.4138793945312,104956.55780029295,105690.88232421876,734.3245239258104,0.6996461577208477,Positive
Sell - Buy,2024-03-15 10:30:00-04:00,610.4138793945312,2024-03-15 11:30:00-04:00,608.7999877929688,105690.88232421876,106271.71118164062,580.8288574218604,0.5495543651912206,Positive
Buy - Sell,2024-03-15 11:30:00-04:00,608.7999877929688,2024-03-15 12:30:00-04:00,609.7349853515625,106271.71118164062,106434.40075683594,162.6895751953125,0.1530883180353066,Positive
Sell - Buy,2024-03-15 12:30:00-04:00,609.7349853515625,2024-03-15 14:30:00-04:00,606.1799926757812,106434.40075683594,105653.14245605467,-781.2583007812646,-0.734027997739337,Negative
Buy - Sell,2024-03-15 14:30:00-04:00,606.1799926757812,2024-03-18 09:30:00-04:00,622.489990234375,105653.14245605467,108748.5986328125,3095.456176757827,2.929828781993257,Positive
Sell - Buy,2024-03-18 09:30:00-04:00,622.489990234375,2024-03-20 11:30:00-04:00,621.0549926757812,108748.5986328125,106598.7982788086,-2149.8003540039062,-1.976853385727447,Negative
Buy - Sell,2024-03-20 11:30:00-04:00,621.0549926757812,2024-03-20 14:30:00-04:00,628.9801025390625,106598.7982788086,108054.0308227539,1455.2325439453125,1.3651491080970346,Positive
Sell - Buy,2024-03-20 14:30:00-04:00,628.9801025390625,2024-03-22 14:30:00-04:00,627.2000122070312,108054.0308227539,104232.8345336914,-3821.1962890625,-3.5363755150704073,Negative
Buy - Sell,2024-03-22 14:30:00-04:00,627.2000122070312,2024-03-25 13:30:00-04:00,628.1400146484375,104232.8345336914,104388.87493896484,156.0404052734375,0.14970369554998547,Positive
Sell - Buy,2024-03-25 13:30:00-04:00,628.1400146484375,2024-03-27 10:30:00-04:00,618.739990234375,104388.87493896484,102977.8648071289,-1411.0101318359375,-1.3516863101177605,Negative
Buy - Sell,2024-03-27 10:30:00-04:00,618.739990234375,2024-04-02 09:30:00-04:00,607.77001953125,102977.8648071289,100901.58270263672,-2076.2821044921875,-2.016241168314117,Negative
Sell - Buy,2024-04-02 09:30:00-04:00,607.77001953125,2024-04-08 09:30:00-04:00,633.655029296875,100901.58270263672,95797.45135498048,-5104.131347656235,-5.058524565168051,Negative
Buy - Sell,2024-04-08 09:30:00-04:00,633.655029296875,2024-04-08 12:30:00-04:00,630.1400146484375,95797.45135498048,95266.6841430664,-530.767211914077,-0.5540514955322792,Negative
Sell - Buy,2024-04-08 12:30:00-04:00,630.1400146484375,2024-04-09 10:30:00-04:00,618.7750244140625,95266.6841430664,94859.08624267578,-407.597900390625,-0.42784936209023117,Negative
Buy - Sell,2024-04-09 10:30:00-04:00,618.7750244140625,2024-04-11 13:30:00-04:00,630.8350219726562,94859.08624267578,96086.9873046875,1227.9010620117188,1.294447491166432,Positive
Sell - Buy,2024-04-11 13:30:00-04:00,630.8350219726562,2024-04-15 12:30:00-04:00,608.39501953125,96086.9873046875,94524.92980957033,-1562.057495117173,-1.62567017546711,Negative
Buy - Sell,2024-04-15 12:30:00-04:00,608.39501953125,2024-04-17 11:30:00-04:00,610.3499755859375,94524.92980957033,95557.93896484376,1033.0091552734375,1.092843081031147,Positive
Sell - Buy,2024-04-17 11:30:00-04:00,610.3499755859375,2024-04-18 10:30:00-04:00,617.3200073242188,95557.93896484376,96796.87292480467,1238.9339599609084,1.2965264564953816,Positive
Buy - Sell,2024-04-18 10:30:00-04:00,617.3200073242188,2024-04-23 12:30:00-04:00,576.5900268554688,96796.87292480467,88318.27197265625,-8478.600952148423,-8.75916824165891,Negative
Sell - Buy,2024-04-23 12:30:00-04:00,576.5900268554688,2024-04-25 09:30:00-04:00,557.3499755859375,88318.27197265625,89426.02673339844,1107.7547607421875,1.2542758548142263,Positive
Buy - Sell,2024-04-25 09:30:00-04:00,557.3499755859375,2024-04-26 11:30:00-04:00,557.3900146484375,89426.02673339844,90188.33374023438,762.3070068359375,0.8524442320450702,Positive
Sell - Buy,2024-04-26 11:30:00-04:00,557.3900146484375,2024-04-29 11:30:00-04:00,557.5499877929688,90188.33374023438,87554.97833251953,-2633.3554077148438,-2.9198404034157956,Negative
Buy - Sell,2024-04-29 11:30:00-04:00,557.5499877929688,2024-05-02 11:30:00-04:00,561.72998046875,87554.97833251953,87696.18524169922,141.2069091796875,0.16127798997723086,Positive
Sell - Buy,2024-05-02 11:30:00-04:00,561.72998046875,2024-05-10 10:30:00-04:00,609.5999755859375,87696.18524169922,96862.04943847656,9165.864196777344,10.451839121069325,Positive
Buy - Sell,2024-05-10 10:30:00-04:00,609.5999755859375,2024-05-10 14:30:00-04:00,610.6199951171875,96862.04943847656,97023.21252441406,161.1630859375,0.1663841379278943,Positive
Sell - Buy,2024-05-10 14:30:00-04:00,610.6199951171875,2024-05-10 15:30:00-04:00,610.5700073242188,97023.21252441406,96769.62561035156,-253.5869140625,-0.26136726198247623,Negative
Buy - Sell,2024-05-10 15:30:00-04:00,610.5700073242188,2024-05-13 15:30:00-04:00,616.5499877929688,96769.62561035156,97447.83752441406,678.2119140625,0.7008520595019755,Positive
Sell - Buy,2024-05-13 15:30:00-04:00,616.5499877929688,2024-05-15 13:30:00-04:00,611.77001953125,97447.83752441406,100150.8018798828,2702.9643554687354,2.773755092093808,Positive
Buy - Sell,2024-05-15 13:30:00-04:00,611.77001953125,2024-05-16 12:30:00-04:00,610.2650146484375,100150.8018798828,100566.03967285156,415.23779296876455,0.41461254944996406,Positive
Sell - Buy,2024-05-16 12:30:00-04:00,610.2650146484375,2024-05-16 14:30:00-04:00,610.9199829101562,100566.03967285156,100504.35821533205,-61.6814575195167,-0.06133428115512039,Negative
Buy - Sell,2024-05-16 14:30:00-04:00,610.9199829101562,2024-05-17 10:30:00-04:00,619.780029296875,100504.35821533205,102217.52459716795,1713.1663818359084,1.7045692468036309,Positive
Sell - Buy,2024-05-17 10:30:00-04:00,619.780029296875,2024-05-23 09:30:00-04:00,636.5700073242188,102217.52459716795,102708.25610351562,490.7315063476708,0.48008549246482835,Positive
Buy - Sell,2024-05-23 09:30:00-04:00,636.5700073242188,2024-05-24 12:30:00-04:00,650.739990234375,102708.25610351562,104236.13610839844,1527.8800048828125,1.487592198374902,Positive
Sell - Buy,2024-05-24 12:30:00-04:00,650.739990234375,2024-05-31 09:30:00-04:00,634.364990234375,104236.13610839844,102944.1401977539,-1291.9959106445312,-1.2394894504732448,Negative
Buy - Sell,2024-05-31 09:30:00-04:00,634.364990234375,2024-06-04 11:30:00-04:00,631.5499877929688,102944.1401977539,102854.9951171875,-89.14508056640625,-0.08659558513496746,Negative
Sell - Buy,2024-06-04 11:30:00-04:00,631.5499877929688,2024-06-04 13:30:00-04:00,634.6300048828125,102854.9951171875,103408.0245361328,553.029418945298,0.5376787178057864,Positive
Buy - Sell,2024-06-04 13:30:00-04:00,634.6300048828125,2024-06-05 11:30:00-04:00,641.6099243164062,103408.0245361328,104011.87103271484,603.8464965820458,0.5839454909720763,Positive
Sell - Buy,2024-06-05 11:30:00-04:00,641.6099243164062,2024-06-07 14:30:00-04:00,642.2000122070312,104011.87103271484,102268.66564941406,-1743.2053833007812,-1.675967719831221,Negative
Buy - Sell,2024-06-07 14:30:00-04:00,642.2000122070312,2024-06-11 14:30:00-04:00,647.719970703125,102268.66564941406,103120.97888183594,852.313232421875,0.8334060359638203,Positive
Sell - Buy,2024-06-11 14:30:00-04:00,647.719970703125,2024-06-21 11:30:00-04:00,682.0999755859375,103120.97888183594,90095.10363769533,-13025.87524414061,-12.631644293317537,Negative
Buy - Sell,2024-06-21 11:30:00-04:00,682.0999755859375,2024-06-24 11:30:00-04:00,670.4249877929688,90095.10363769533,88554.00524902344,-1541.0983886718896,-1.7105240201167846,Negative
Sell - Buy,2024-06-24 11:30:00-04:00,670.4249877929688,2024-06-24 12:30:00-04:00,666.1500244140625,88554.00524902344,87952.09362792969,-601.91162109375,-0.6797113460888747,Negative
Buy - Sell,2024-06-24 12:30:00-04:00,666.1500244140625,2024-06-26 11:30:00-04:00,680.239990234375,87952.09362792969,89743.32653808594,1791.23291015625,2.0366006495920796,Positive
