Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Avg %,Lowest Avg %
Buy Hold,2023-06-19 11:15:00+05:30,1293.75,34,144.5,43987.5,350.6094970703125,Buy Hold,88244.00866699219,12,17,100.6591702210159,0.3662119970643814,23.23599604757969
Sell,2023-06-19 11:15:00+05:30,1293.75,0,0.0,0.0,88244.00866699219,Sell Hold,88244.00866699219,12,17,,0.3662119970643814,23.23599604757969
Short Sell,2023-06-19 11:15:00+05:30,1293.75,67,0.0,86681.25,1277.1578369140625,Sell Hold,87958.40783691406,12,17,0.0,0.3662119970643814,23.23599604757969
Short Sell,2023-06-19 12:15:00+05:30,1292.6500244140625,68,1218.95166015625,87900.20166015625,58.2061767578125,Sell Hold,89177.35949707031,12,17,1.406246056853414,0.3662119970643814,23.23599604757969
Short Sell,2023-06-19 13:15:00+05:30,1290.6500244140625,69,1154.6500244140625,89054.85168457031,122.5078125,Sell Hold,90332.00952148438,12,17,1.3135920084441022,0.3662119970643814,23.23599604757969
Short Sell,2023-06-19 14:15:00+05:30,1295.1500244140625,69,310.5,89365.35168457031,966.6578369140624,Sell Hold,90642.50952148438,12,17,0.3486615205421732,0.3662119970643814,23.23599604757969
Short Sell,2023-06-19 15:15:00+05:30,1293.5,70,1179.6483154296875,90545.0,97.509521484375,Sell Hold,91822.15783691406,12,17,1.3200287283526282,0.3662119970643814,23.23599604757969
Short Sell,2023-06-20 09:15:00+05:30,1294.25,70,52.5,90597.5,1224.6578369140625,Sell Hold,91874.65783691406,12,17,0.05798221878623889,0.3662119970643814,23.23599604757969
Short Sell,2023-06-20 10:15:00+05:30,1295.6500244140625,70,98.001708984375,90695.50170898438,1179.1561279296875,Sell Hold,91972.65954589844,12,17,0.1081726416119374,0.3662119970643814,23.23599604757969
Short Sell,2023-06-20 11:15:00+05:30,1299.0,70,234.498291015625,90930.0,1042.6595458984375,Sell Hold,92207.15783691406,12,17,0.25855559161915453,0.3662119970643814,23.23599604757969
Short Sell,2023-06-20 12:15:00+05:30,1300.0,70,70.0,91000.0,1207.1578369140625,Sell Hold,92277.15783691406,12,17,0.07698229407236336,0.3662119970643814,23.23599604757969
Short Sell,2023-06-20 13:15:00+05:30,1299.6500244140625,71,1275.1517333984375,92275.15173339844,2.006103515625,Sell Hold,93552.3095703125,12,17,1.401265641097184,0.3662119970643814,23.23599604757969
Short Sell,2023-06-20 14:15:00+05:30,1304.0,71,308.8482666015625,92584.0,968.3095703125,Sell Hold,93861.15783691406,12,17,0.33470361283597516,0.3662119970643814,23.23599604757969
Short Sell,2023-06-20 15:15:00+05:30,1304.4000244140625,71,28.4017333984375,92612.40173339844,1248.756103515625,Sell Hold,93889.5595703125,12,17,0.030676718869823618,0.3662119970643814,23.23599604757969
Short Sell,2023-06-21 09:15:00+05:30,1302.0,72,1131.5982666015625,93744.0,145.5595703125,Sell Hold,95021.15783691406,12,17,1.2218647237538154,0.3662119970643814,23.23599604757969
Short Sell,2023-06-21 10:15:00+05:30,1297.800048828125,73,995.403564453125,94739.40356445312,281.7542724609375,Sell Hold,96016.5614013672,12,17,1.0618317593159297,0.3662119970643814,23.23599604757969
Short Sell,2023-06-21 11:15:00+05:30,1300.75,73,215.346435546875,94954.75,1061.8114013671875,Sell Hold,96231.90783691406,12,17,0.22730398065084978,0.3662119970643814,23.23599604757969
Short Sell,2023-06-21 12:15:00+05:30,1301.699951171875,73,69.346435546875,95024.09643554688,1207.8114013671875,Sell Hold,96301.25427246094,12,17,0.07303103377858927,0.3662119970643814,23.23599604757969
Short Sell,2023-06-21 13:15:00+05:30,1301.199951171875,74,1264.699951171875,96288.79638671876,12.4578857421875,Sell Hold,97565.9542236328,12,17,1.3309255216435683,0.3662119970643814,23.23599604757969
Short Sell,2023-06-21 14:15:00+05:30,1298.550048828125,75,1102.457275390625,97391.25366210938,174.7005615234375,Sell Hold,98668.41149902344,12,17,1.1449486511004656,0.3662119970643814,23.23599604757969
Short Sell,2023-06-21 15:15:00+05:30,1298.5,75,-3.753662109375,97387.5,1280.9114990234375,Sell Hold,98664.65783691406,12,17,-0.0038542086360218854,0.3662119970643814,23.23599604757969
Short Sell,2023-06-22 09:15:00+05:30,1281.8499755859375,76,33.09814453125,97420.59814453124,1244.0596923828125,Sell Hold,98697.75598144533,12,17,0.033986029553315825,0.3662119970643814,23.23599604757969
Short Sell,2023-06-22 10:15:00+05:30,1281.550048828125,77,1258.755615234375,98679.35375976562,18.4022216796875,Sell Hold,99956.51159667967,12,17,1.2920836447410484,0.3662119970643814,23.23599604757969
Buy,2023-06-22 11:15:00+05:30,1281.5,77,0.0,98675.5,1281.0115966796875,Buy,99952.65783691406,12,17,,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-22 11:15:00+05:30,1281.5,77,0.0,98675.5,1281.0115966796875,Buy Hold,99952.65783691406,12,17,0.0,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-22 12:15:00+05:30,1284.6500244140625,77,242.5518798828125,98918.0518798828,1281.0115966796875,Buy Hold,100195.20971679688,12,17,0.2458076015655334,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-22 13:15:00+05:30,1283.5999755859375,77,-80.853759765625,98837.1981201172,1281.0115966796875,Buy Hold,100114.35595703124,12,17,-0.08173812386011953,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-22 14:15:00+05:30,1280.75,77,-219.4481201171875,98617.75,1281.0115966796875,Buy Hold,99894.90783691406,12,17,-0.2220298878267532,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-22 15:15:00+05:30,1283.5,77,211.75,98829.5,1281.0115966796875,Buy Hold,100106.65783691406,12,17,0.2147179387077884,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-23 09:15:00+05:30,1268.449951171875,77,-1158.853759765625,97670.64624023438,1281.0115966796875,Buy Hold,98947.80407714844,12,17,-1.1725787945559019,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-23 10:15:00+05:30,1271.0,77,196.353759765625,97867.0,1281.0115966796875,Buy Hold,99144.15783691406,12,17,0.20103661368500209,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-23 11:15:00+05:30,1273.550048828125,77,196.353759765625,98063.35375976562,1281.0115966796875,Buy Hold,99340.51159667967,12,17,0.20063326735837925,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-23 12:15:00+05:30,1275.0,77,111.646240234375,98175.0,1281.0115966796875,Buy Hold,99452.15783691406,12,17,0.11385113393927417,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-23 13:15:00+05:30,1272.050048828125,77,-227.146240234375,97947.85375976562,1281.0115966796875,Buy Hold,99225.01159667967,12,17,-0.23136871936274508,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-23 14:15:00+05:30,1265.0,77,-542.853759765625,97405.0,1281.0115966796875,Buy Hold,98682.15783691406,12,17,-0.5542273147679881,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-23 15:15:00+05:30,1265.0,77,0.0,97405.0,1281.0115966796875,Buy Hold,98682.15783691406,12,17,0.0,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-26 09:15:00+05:30,1269.300048828125,77,331.103759765625,97736.10375976562,1281.0115966796875,Buy Hold,99013.26159667967,12,17,0.33992480854743085,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-26 10:15:00+05:30,1270.0,77,53.896240234375,97790.0,1281.0115966796875,Buy Hold,99067.15783691406,12,17,0.05514465807523024,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-26 11:15:00+05:30,1270.25,77,19.25,97809.25,1281.0115966796875,Buy Hold,99086.40783691406,12,17,0.01968503937007874,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-26 12:15:00+05:30,1270.6500244140625,77,30.8018798828125,97840.0518798828,1281.0115966796875,Buy Hold,99117.20971679688,12,17,0.03149178618872749,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-26 13:15:00+05:30,1269.949951171875,77,-53.9056396484375,97786.14624023438,1281.0115966796875,Buy Hold,99063.30407714844,12,17,-0.05509567770323991,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-26 14:15:00+05:30,1271.0999755859375,77,88.5518798828125,97874.6981201172,1281.0115966796875,Buy Hold,99151.85595703124,12,17,0.09055667217448042,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-26 15:15:00+05:30,1270.3499755859375,77,-57.75,97816.9481201172,1281.0115966796875,Buy Hold,99094.10595703124,12,17,-0.05900401340612671,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-27 09:15:00+05:30,1277.949951171875,38,49254.84997558595,48562.09814453125,51121.05969238281,Buy Hold,99683.15783691406,12,17,0.5982584116185691,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-27 10:15:00+05:30,1275.800048828125,38,-81.6962890625,48480.40185546875,1281.0115966796875,Buy Hold,99601.46154785156,12,17,102.2906907098461,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-27 11:15:00+05:30,1279.25,38,131.09814453125,48611.5,1281.0115966796875,Buy Hold,99732.55969238281,12,17,103.17952457089343,0.3662119970643814,23.23599604757969
Buy Hold,2023-06-27 12:15:00+05:30,1277.550048828125,38,-64.59814453125,48546.90185546875,1281.0115966796875,Buy Hold,99667.96154785156,12,17,102.36230883590432,0.3662119970643814,23.23599604757969
Sell,2023-06-27 12:15:00+05:30,1277.550048828125,0,0.0,0.0,99667.96154785156,Sell Hold,99667.96154785156,12,17,,0.3662119970643814,23.23599604757969
Short Sell,2023-06-27 12:15:00+05:30,1277.550048828125,78,0.0,99648.90380859376,130.5040283203125,Sell Hold,99779.40783691406,12,17,0.0,0.3662119970643814,23.23599604757969
Short Sell,2023-06-27 13:15:00+05:30,1276.199951171875,78,-105.3076171875,99543.59619140624,235.8116455078125,Sell Hold,99674.10021972656,12,17,-0.10567865090598952,0.3662119970643814,23.23599604757969
Short Sell,2023-06-27 14:15:00+05:30,1279.6500244140625,77,-1010.5443115234376,98533.0518798828,1141.04833984375,Sell Hold,98663.55590820312,12,17,-1.0151776208489838,0.3662119970643814,23.23599604757969
Short Sell,2023-06-27 15:15:00+05:30,1279.0,77,-50.0518798828125,98483.0,180.555908203125,Sell Hold,98613.50402832033,12,17,-0.0507970461970608,0.3662119970643814,23.23599604757969
Short Sell,2023-06-30 09:15:00+05:30,1326.5,74,-322.0,98161.0,452.5040283203125,Sell Hold,98291.50402832033,12,17,-0.3269599829412183,0.3662119970643814,23.23599604757969
Short Sell,2023-06-30 10:15:00+05:30,1327.550048828125,74,77.70361328125,98238.70361328124,52.8004150390625,Sell Hold,98369.20764160156,12,17,0.07915935379757282,0.3662119970643814,23.23599604757969
Short Sell,2023-06-30 11:15:00+05:30,1326.0,74,-114.70361328125,98124.0,245.2076416015625,Sell Hold,98254.50402832033,12,17,-0.11676010478799546,0.3662119970643814,23.23599604757969
Short Sell,2023-06-30 12:15:00+05:30,1331.5,73,-924.5,97199.5,1055.0040283203125,Sell Hold,97330.00402832033,12,17,-0.9421752068810894,0.3662119970643814,23.23599604757969
Short Sell,2023-06-30 13:15:00+05:30,1330.050048828125,73,-105.846435546875,97093.65356445312,236.3504638671875,Sell Hold,97224.15759277344,12,17,-0.10889606998685693,0.3662119970643814,23.23599604757969
Short Sell,2023-06-30 14:15:00+05:30,1334.9000244140625,72,-980.851806640625,96112.8017578125,1111.3558349609375,Sell Hold,96243.3057861328,12,17,-1.0102120691024483,0.3662119970643814,23.23599604757969
Short Sell,2023-06-30 15:15:00+05:30,1337.8499755859375,71,-1125.4534912109375,94987.34826660156,1255.95751953125,Sell Hold,95117.85229492188,12,17,-1.1709714737552694,0.3662119970643814,23.23599604757969
Short Sell,2023-07-03 09:15:00+05:30,1336.0,71,-131.3482666015625,94856.0,261.852294921875,Sell Hold,94986.50402832033,12,17,-0.138279748828135,0.3662119970643814,23.23599604757969
Short Sell,2023-07-03 10:15:00+05:30,1330.9000244140625,71,-362.0982666015625,94493.90173339844,492.602294921875,Sell Hold,94624.40576171876,12,17,-0.3817346995462201,0.3662119970643814,23.23599604757969
Short Sell,2023-07-03 11:15:00+05:30,1332.5,71,113.5982666015625,94607.5,16.90576171875,Sell Hold,94738.00402832033,12,17,0.12021756379799452,0.3662119970643814,23.23599604757969
Short Sell,2023-07-03 12:15:00+05:30,1332.9000244140625,71,28.4017333984375,94635.90173339844,102.102294921875,Sell Hold,94766.40576171876,12,17,0.03002059392589118,0.3662119970643814,23.23599604757969
Short Sell,2023-07-03 13:15:00+05:30,1332.699951171875,71,-14.2052001953125,94621.69653320312,144.709228515625,Sell Hold,94752.20056152344,12,17,-0.015010371259873851,0.3662119970643814,23.23599604757969
Short Sell,2023-07-03 14:15:00+05:30,1334.0,71,92.303466796875,94714.0,38.2005615234375,Sell Hold,94844.50402832033,12,17,0.09755000193268079,0.3662119970643814,23.23599604757969
Short Sell,2023-07-03 15:15:00+05:30,1333.699951171875,71,-21.303466796875,94692.69653320312,151.8074951171875,Sell Hold,94823.20056152344,12,17,-0.022492415901424288,0.3662119970643814,23.23599604757969
Short Sell,2023-07-04 09:15:00+05:30,1334.300048828125,71,42.60693359375,94735.30346679688,87.8970947265625,Sell Hold,94865.8074951172,12,17,0.04499495225464434,0.3662119970643814,23.23599604757969
Short Sell,2023-07-04 10:15:00+05:30,1333.050048828125,71,-88.75,94646.55346679688,219.2540283203125,Sell Hold,94777.0574951172,12,17,-0.09368207706338892,0.3662119970643814,23.23599604757969
Short Sell,2023-07-04 11:15:00+05:30,1333.75,71,49.696533203125,94696.25,80.8074951171875,Sell Hold,94826.75402832033,12,17,0.0525074938101778,0.3662119970643814,23.23599604757969
Short Sell,2023-07-04 12:15:00+05:30,1336.699951171875,70,-1127.25341796875,93568.99658203124,1257.7574462890625,Sell Hold,93699.50061035156,12,17,-1.1903886563288035,0.3662119970643814,23.23599604757969
Short Sell,2023-07-04 13:15:00+05:30,1338.199951171875,70,105.0,93673.99658203124,25.5040283203125,Sell Hold,93804.50061035156,12,17,0.11221665705044435,0.3662119970643814,23.23599604757969
Short Sell,2023-07-04 14:15:00+05:30,1345.3499755859375,69,-844.8482666015625,92829.14831542967,975.352294921875,Sell Hold,92959.65234375,12,17,-0.9019026596796483,0.3662119970643814,23.23599604757969
Short Sell,2023-07-04 15:15:00+05:30,1343.199951171875,69,-148.3516845703125,92680.79663085938,278.855712890625,Sell Hold,92811.30065917967,12,17,-0.15981153254385677,0.3662119970643814,23.23599604757969
Short Sell,2023-07-05 09:15:00+05:30,1344.699951171875,69,103.5,92784.29663085938,27.0040283203125,Sell Hold,92914.80065917967,12,17,0.1116736193067402,0.3662119970643814,23.23599604757969
Short Sell,2023-07-05 10:15:00+05:30,1347.4000244140625,68,-1161.094970703125,91623.20166015624,1291.5989990234375,Sell Hold,91753.70568847656,12,17,-1.2513916824983162,0.3662119970643814,23.23599604757969
Short Sell,2023-07-05 11:15:00+05:30,1347.75,68,23.79833984375,91647.0,106.7056884765625,Sell Hold,91777.50402832033,12,17,0.02597414127923193,0.3662119970643814,23.23599604757969
Short Sell,2023-07-05 12:15:00+05:30,1349.800048828125,67,-1210.396728515625,90436.60327148438,1340.9007568359375,Sell Hold,90567.10729980467,12,17,-1.3207161483907002,0.3662119970643814,23.23599604757969
Short Sell,2023-07-05 13:15:00+05:30,1345.5,67,-288.103271484375,90148.5,418.6072998046875,Sell Hold,90279.00402832033,12,17,-0.31856931934905725,0.3662119970643814,23.23599604757969
Short Sell,2023-07-05 14:15:00+05:30,1348.300048828125,66,-1160.69677734375,88987.80322265625,1291.2008056640625,Sell Hold,89118.30725097656,12,17,-1.28753864716967,0.3662119970643814,23.23599604757969
Short Sell,2023-07-05 15:15:00+05:30,1345.949951171875,66,-155.1064453125,88832.69677734375,285.6104736328125,Sell Hold,88963.20080566406,12,17,-0.17430079145161995,0.3662119970643814,23.23599604757969
Short Sell,2023-07-06 09:15:00+05:30,1343.9000244140625,66,-135.295166015625,88697.40161132812,265.7991943359375,Sell Hold,88827.90563964844,12,17,-0.1523033420394046,0.3662119970643814,23.23599604757969
Short Sell,2023-07-06 10:15:00+05:30,1343.75,66,-9.901611328125,88687.5,140.4056396484375,Sell Hold,88818.00402832031,12,17,-0.011163361212669844,0.3662119970643814,23.23599604757969
Short Sell,2023-07-06 11:15:00+05:30,1341.449951171875,66,-151.80322265625,88535.69677734375,282.3072509765625,Sell Hold,88666.20080566406,12,17,-0.17116642441860466,0.3662119970643814,23.23599604757969
Short Sell,2023-07-06 12:15:00+05:30,1339.5999755859375,66,-122.098388671875,88413.59838867188,252.6024169921875,Sell Hold,88544.10241699219,12,17,-0.1379086550580126,0.3662119970643814,23.23599604757969
Short Sell,2023-07-06 13:15:00+05:30,1338.4000244140625,66,-79.19677734375,88334.40161132812,209.7008056640625,Sell Hold,88464.90563964844,12,17,-0.08957533545416381,0.3662119970643814,23.23599604757969
Short Sell,2023-07-06 14:15:00+05:30,1345.199951171875,65,-896.40478515625,87437.99682617188,1026.9088134765625,Sell Hold,87568.50085449219,12,17,-1.0147855974622846,0.3662119970643814,23.23599604757969
Short Sell,2023-07-06 15:15:00+05:30,1342.800048828125,65,-155.99365234375,87282.00317382812,286.4976806640625,Sell Hold,87412.50720214844,12,17,-0.17840487889248866,0.3662119970643814,23.23599604757969
Buy,2023-07-07 09:15:00+05:30,1341.9000244140625,65,0.0,87223.50158691406,189.005615234375,Buy,87354.00561523438,12,17,,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-07 09:15:00+05:30,1341.9000244140625,65,0.0,87223.50158691406,189.005615234375,Buy Hold,87354.00561523438,12,17,0.0,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-07 10:15:00+05:30,1332.5999755859375,65,-604.503173828125,86618.99841308594,189.005615234375,Buy Hold,86749.50244140625,12,17,-0.6930507980418171,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-07 11:15:00+05:30,1327.1500244140625,65,-354.246826171875,86264.75158691406,189.005615234375,Buy Hold,86395.25561523438,12,17,-0.4089712795828834,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-07 12:15:00+05:30,1328.25,65,71.4984130859375,86336.25,189.005615234375,Buy Hold,86466.75402832031,12,17,0.08288253518460657,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-07 13:15:00+05:30,1333.050048828125,65,312.003173828125,86648.25317382812,189.005615234375,Buy Hold,86778.75720214844,12,17,0.36138142880670054,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-07 14:15:00+05:30,1328.699951171875,65,-282.75634765625,86365.49682617188,189.005615234375,Buy Hold,86496.00085449219,12,17,-0.326326656682856,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-07 15:15:00+05:30,1329.0,65,19.503173828125,86385.0,189.005615234375,Buy Hold,86515.50402832031,12,17,0.022582135858465684,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-10 09:15:00+05:30,1323.800048828125,65,-337.996826171875,86047.00317382812,189.005615234375,Buy Hold,86177.50720214844,12,17,-0.39126795875658393,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-10 10:15:00+05:30,1326.25,65,159.246826171875,86206.25,189.005615234375,Buy Hold,86336.75402832031,12,17,0.1850695786001658,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-10 11:15:00+05:30,1334.0,32,43518.25,42688.0,44211.005615234375,Buy Hold,86899.00561523438,12,17,0.5843543826578699,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-10 12:15:00+05:30,1338.0999755859375,32,131.19921875,42819.19921875,189.005615234375,Buy Hold,87030.20483398438,12,17,103.74929350891571,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-10 13:15:00+05:30,1336.050048828125,32,-65.59765625,42753.6015625,189.005615234375,Buy Hold,86964.60717773438,12,17,102.8138189370915,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-10 14:15:00+05:30,1328.300048828125,32,-248.0,42505.6015625,189.005615234375,Buy Hold,86716.60717773438,12,17,101.94673669213905,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-10 15:15:00+05:30,1329.1500244140625,32,27.19921875,42532.80078125,189.005615234375,Buy Hold,86743.80639648438,12,17,103.25497913464348,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-11 09:15:00+05:30,1345.0,32,507.19921875,43040.0,189.005615234375,Buy Hold,87251.00561523438,12,17,105.54724446582908,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-11 10:15:00+05:30,1344.449951171875,32,-17.6015625,43022.3984375,189.005615234375,Buy Hold,87233.40405273438,12,17,103.04193035820603,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-11 11:15:00+05:30,1345.550048828125,32,35.203125,43057.6015625,189.005615234375,Buy Hold,87268.60717773438,12,17,103.29120725541401,0.3662119970643814,23.23599604757969
Sell,2023-07-11 11:15:00+05:30,1345.550048828125,0,0.0,0.0,87268.60717773438,Sell Hold,87268.60717773438,12,17,,0.3662119970643814,23.23599604757969
Short Sell,2023-07-11 11:15:00+05:30,1345.550048828125,65,0.0,87460.75317382812,58.9976806640625,Sell Hold,87519.75085449219,12,17,0.0,0.3662119970643814,23.23599604757969
Short Sell,2023-07-11 12:15:00+05:30,1347.550048828125,64,-1217.550048828125,86243.203125,1276.5477294921875,Sell Hold,86302.20080566406,12,17,-1.3921101804465894,0.3662119970643814,23.23599604757969
Short Sell,2023-07-11 13:15:00+05:30,1347.75,64,12.796875,86256.0,46.2008056640625,Sell Hold,86314.99768066406,12,17,0.01483812583056817,0.3662119970643814,23.23599604757969
Short Sell,2023-07-11 14:15:00+05:30,1347.6500244140625,64,-6.3984375,86249.6015625,65.3961181640625,Sell Hold,86308.59924316406,12,17,-0.007417962228714524,0.3662119970643814,23.23599604757969
Short Sell,2023-07-11 15:15:00+05:30,1348.5999755859375,63,-1287.8031005859375,84961.79846191406,1346.80078125,Sell Hold,85020.79614257812,12,17,-1.4931119416856002,0.3662119970643814,23.23599604757969
Short Sell,2023-07-12 09:15:00+05:30,1334.0,63,-919.7984619140624,84042.0,978.796142578125,Sell Hold,84100.99768066406,12,17,-1.0826023913869736,0.3662119970643814,23.23599604757969
Short Sell,2023-07-12 10:15:00+05:30,1336.1500244140625,62,-1200.698486328125,82841.30151367188,1259.6961669921875,Sell Hold,82900.29919433594,12,17,-1.4286886156066312,0.3662119970643814,23.23599604757969
Short Sell,2023-07-12 11:15:00+05:30,1330.050048828125,62,-378.198486328125,82463.10302734375,437.1961669921875,Sell Hold,82522.10070800781,12,17,-0.45653373307480966,0.3662119970643814,23.23599604757969
Short Sell,2023-07-12 12:15:00+05:30,1334.6500244140625,61,-1049.4515380859375,81413.65148925781,1108.44921875,Sell Hold,81472.64916992188,12,17,-1.2726316371310358,0.3662119970643814,23.23599604757969
Short Sell,2023-07-12 13:15:00+05:30,1336.8499755859375,60,-1202.6529541015625,80210.99853515625,1261.650634765625,Sell Hold,80269.99621582031,12,17,-1.4772128901014192,0.3662119970643814,23.23599604757969
Short Sell,2023-07-12 14:15:00+05:30,1331.8499755859375,60,-300.0,79910.99853515625,358.9976806640625,Sell Hold,79969.99621582031,12,17,-0.37401354612049975,0.3662119970643814,23.23599604757969
Short Sell,2023-07-12 15:15:00+05:30,1333.0,59,-1263.99853515625,78647.0,1322.9962158203125,Sell Hold,78705.99768066406,12,17,-1.5817579035758929,0.3662119970643814,23.23599604757969
Short Sell,2023-07-13 09:15:00+05:30,1367.0,57,-728.0,77919.0,786.9976806640625,Sell Hold,77977.99768066406,12,17,-0.925655142599209,0.3662119970643814,23.23599604757969
Short Sell,2023-07-13 10:15:00+05:30,1369.25,56,-1241.0,76678.0,1299.9976806640625,Sell Hold,76736.99768066406,12,17,-1.5926795775099785,0.3662119970643814,23.23599604757969
Buy,2023-07-13 11:15:00+05:30,1375.449951171875,55,0.0,75649.74731445312,1087.2503662109375,Buy,75708.74499511719,12,17,,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-13 11:15:00+05:30,1375.449951171875,55,0.0,75649.74731445312,1087.2503662109375,Buy Hold,75708.74499511719,12,17,0.0,0.3662119970643814,23.23599604757969
Buy Hold,2023-07-13 12:15:00+05:30,1367.050048828125,55,-461.99462890625,75187.75268554688,1087.2503662109375,Buy Hold,75246.75036621094,12,17,-0.6107021441669567,0.3662119970643814,23.23599604757969
Sell,2023-07-13 12:15:00+05:30,1367.050048828125,0,0.0,0.0,75246.75036621094,Sell Hold,75246.75036621094,12,17,,0.3662119970643814,23.23599604757969
Short Sell,2023-07-13 12:15:00+05:30,1367.050048828125,55,0.0,75187.75268554688,520.9923095703125,Sell Hold,75708.74499511719,12,17,0.0,0.3662119970643814,23.23599604757969
Short Sell,2023-07-13 13:15:00+05:30,1364.199951171875,55,-156.75537109375,75030.99731445312,677.7476806640625,Sell Hold,75551.98962402344,12,17,-0.20848524592740306,0.3662119970643814,23.23599604757969
Short Sell,2023-07-13 14:15:00+05:30,1365.9000244140625,55,93.5040283203125,75124.50134277344,427.48828125,Sell Hold,75645.49365234375,12,17,0.12462053240268064,0.3662119970643814,23.23599604757969
Short Sell,2023-07-13 15:15:00+05:30,1367.0,55,60.4986572265625,75185.0,460.49365234375,Sell Hold,75705.99230957031,12,17,0.08053119307976896,0.3662119970643814,23.23599604757969
Short Sell,2023-07-14 09:15:00+05:30,1389.0,54,-179.0,75006.0,699.9923095703125,Sell Hold,75526.99230957031,12,17,-0.2380794041364634,0.3662119970643814,23.23599604757969
Short Sell,2023-07-14 10:15:00+05:30,1395.949951171875,54,375.29736328125,75381.29736328125,145.6949462890625,Sell Hold,75902.28967285156,12,17,0.5003564558585313,0.3662119970643814,23.23599604757969
Short Sell,2023-07-14 11:15:00+05:30,1403.0,54,380.70263671875,75762.0,140.2896728515625,Sell Hold,76282.99230957031,12,17,0.5050359307084477,0.3662119970643814,23.23599604757969
Short Sell,2023-07-14 12:15:00+05:30,1408.0,54,270.0,76032.0,250.9923095703125,Sell Hold,76552.99230957031,12,17,0.3563791874554526,0.3662119970643814,23.23599604757969
Short Sell,2023-07-14 13:15:00+05:30,1423.4000244140625,53,-591.7987060546875,75440.20129394531,1112.791015625,Sell Hold,75961.19360351562,12,17,-0.7783547796384253,0.3662119970643814,23.23599604757969
Short Sell,2023-07-14 14:15:00+05:30,1424.8499755859375,53,76.847412109375,75517.04870605469,444.1448974609375,Sell Hold,76038.041015625,12,17,0.10186533279510565,0.3662119970643814,23.23599604757969
Short Sell,2023-07-14 15:15:00+05:30,1426.949951171875,53,111.2987060546875,75628.34741210938,409.693603515625,Sell Hold,76149.33972167969,12,17,0.14738222422847935,0.3662119970643814,23.23599604757969
Short Sell,2023-07-17 09:15:00+05:30,1454.0999755859375,52,-15.148681640625,75613.19873046875,536.1409912109375,Sell Hold,76134.19104003906,12,17,-0.020030427953261664,0.3662119970643814,23.23599604757969
